Unnamed: 0,dt,order_id,waybill_id,courier_id,da_id,is_courier_grabbed,is_weekend,estimate_arrived_time,is_prebook,poi_id,sender_lng,sender_lat,recipient_lng,recipient_lat,grab_lng,grab_lat,dispatch_time,grab_time,fetch_time,arrive_time,estimate_meal_prepare_time,order_push_time,platform_order_time,platform_order_date,sender_h3,recipient_h3,grab_h3,hex_distance,normalized_distance
310871,20221024,287431,310871,1053,8,1,0,1666593799,0,456,174.589368,45.894566,174.594093,45.891419,174.597012,45.890567,1666592028,1666592042,1666592291,1666592577,1666592296,1666591997,1666591973,2022-10-24 14:12:53,8d329b58ed42abf,8d329b58168837f,8d329b5816b163f,75,0.05572065378900446
310872,20221024,287432,310872,3703,16,1,0,1666595608,0,687,174.634613,45.880013,174.645441,45.870979,174.624025,45.872459,1666592338,1666592347,1666593041,1666594698,1666592610,1666592332,1666592007,2022-10-24 14:13:27,8d329b58054e37f,8d329b586a4a17f,8d329b580b90aff,192,0.1426448736998514
310873,20221024,287433,310873,302,0,1,0,1666594162,0,2096,174.54719,45.879711,174.545898,45.876735,174.547353,45.881525,1666592688,1666592698,1666593146,1666593638,1666593445,1666592365,1666592351,2022-10-24 14:19:11,8d329b58cacc8ff,8d329b58ca442bf,8d329b58c3660ff,52,0.03863298662704309
310874,20221024,287434,310874,1207,7,1,0,1666594243,0,4567,174.58087,45.8725,174.566189,45.858703,174.582421,45.873088,1666592488,1666592496,1666592750,1666593924,1666592765,1666592466,1666592326,2022-10-24 14:18:46,8d329b581b5d8ff,8d329b5aaa88d7f,8d329b581a2d93f,257,0.19093610698365526
310875,20221024,287435,310875,1174,7,1,0,1666594816,0,45,174.552089,45.846011,174.543364,45.85176,174.55365,45.841884,1666593028,1666593041,1666593370,1666594233,1666593498,1666593018,1666593014,2022-10-24 14:30:14,8d329b5a8764b7f,8d329b5ab90803f,8d329b5a800da7f,139,0.10326894502228826
310876,20221024,287436,310876,531,18,1,0,1666595064,0,289,174.566844,45.767013,174.57281,45.763947,174.566941,45.766111,1666593290,1666593298,1666593766,1666594042,1666593927,1666593267,1666593245,2022-10-24 14:34:05,8d329b5142d18ff,8d329b51439c2bf,8d329b5142f16ff,87,0.06463595839524518
310877,20221024,287437,310877,1058,16,1,0,1666595682,0,2141,174.63574,45.877817,174.644238,45.879733,174.63464,45.880406,1666593868,1666593874,1666594090,1666594812,1666593583,1666593583,1666593573,2022-10-24 14:39:33,8d329b580565c7f,8d329b58624a13f,8d329b58054a1bf,104,0.07726597325408618
310878,20221024,287438,310878,4699,5,1,0,1666596026,0,1867,174.566023,45.884894,174.558248,45.87035,174.5484,45.885696,1666594128,1666594165,1666594558,1666595363,1666594766,1666593746,1666593743,2022-10-24 14:42:23,8d329b58c54967f,8d329b58c94c8bf,8d329b58c20167f,257,0.19093610698365526
310879,20221024,287439,310879,1030,8,1,0,1666595932,0,681,174.568226,45.90752,174.581664,45.895448,174.586828,45.904198,1666594158,1666594169,1666595081,1666595591,1666595033,1666594133,1666594123,2022-10-24 14:48:43,8d329b58e2d417f,8d329b58e8d68ff,8d329b58e55917f,246,0.1827637444279346
310880,20221024,287440,310880,526,8,1,0,1666597496,0,1384,174.576566,45.898759,174.594563,45.928436,174.579101,45.899146,1666595478,1666595488,1666595673,1666596521,1666595996,1666595096,1666595084,2022-10-24 15:04:44,8d329b58e15d37f,8d329b59d67323f,8d329b58e1522ff,526,0.39078751857355126
310881,20221024,209507,310881,2715,0,1,0,1666597138,0,2155,174.552466,45.844794,174.537998,45.830418,174.543711,45.846017,1666595298,1666595327,1666595571,1666596568,1666594862,1666594863,1666594857,2022-10-24 15:00:57,8d329b5a80cc87f,8d329b5ad7ad2ff,8d329b5a820327f,261,0.19390787518573552
310882,20221024,287441,310882,2244,21,1,0,1666597234,0,1357,174.546904,45.822976,174.525268,45.822522,174.55232,45.83624,1666595538,1666595578,1666596453,1666596929,1666596275,1666595375,1666595363,2022-10-24 15:09:23,8d329b5adcd1b3f,8d329b5ad32d13f,8d329b5a8bb2a3f,235,0.17459138187221396
310883,20221024,287442,310883,442,11,1,0,1666597348,0,569,174.529633,45.892182,174.529905,45.897095,174.529707,45.887272,1666595508,1666595516,1666596203,1666596770,1666596449,1666595489,1666595487,2022-10-24 15:11:27,8d329b58d7aa0bf,8d329b588a6c27f,8d329b58d08373f,84,0.06240713224368499
310886,20221024,287445,310886,4532,18,1,0,1666598175,0,1350,174.570675,45.767602,174.560435,45.768669,174.568295,45.767514,1666596380,1666596386,1666597268,1666597527,1666597096,1666596376,1666596366,2022-10-24 15:26:06,8d329b51429bdbf,8d329b5154b58ff,8d329b5109252ff,108,0.08023774145616643
310887,20221024,287446,310887,2240,7,1,0,1666598490,0,839,174.556342,45.852183,174.54521,45.856175,174.553723,45.854712,1666596717,1666596725,1666598031,1666598744,1666597413,1666596693,1666596687,2022-10-24 15:31:27,8d329b5a86ac47f,8d329b5ab8ae53f,8d329b5a86d303f,145,0.10772659732540862
310888,20221024,287447,310888,1671,0,1,0,1666599312,0,659,174.580827,45.864785,174.568229,45.86096,174.585101,45.86085,1666597578,1666597595,1666598303,1666599157,1666598233,1666597094,1666597080,2022-10-24 15:38:00,8d329b5aa46033f,8d329b5aa04db3f,8d329b5aacdc0bf,162,0.12035661218424963
310889,20221024,287448,310889,1946,1,1,0,1666598966,0,1,174.52993,45.90585,174.525011,45.894531,174.529748,45.903981,1666597278,1666597284,1666597976,1666599250,1666597946,1666597166,1666597157,2022-10-24 15:39:17,8d329b58826397f,8d329b58d61b27f,8d329b58834daff,198,0.14710252600297177
310891,20221024,287450,310891,311,18,1,0,1666600767,0,4726,174.570492,45.765147,174.555924,45.748246,174.57013,45.764886,1666598930,1666598944,1666599027,1666599458,1666599429,1666598709,1666598656,2022-10-24 16:04:16,8d329b5142a3aff,8d329b5337582ff,8d329b5142a123f,305,0.22659732540861813
310893,20221024,287451,310893,1962,15,1,0,1666601609,0,174,174.54596,45.87658,174.531597,45.877574,174.545109,45.877648,1666599648,1666599655,1666599995,1666600769,1666599510,1666599510,1666599498,2022-10-24 16:18:18,8d329b58ca44abf,8d329b58d88417f,8d329b58ca4e5bf,146,0.10846953937592868
310894,20221024,287452,310894,1455,7,1,0,1666601453,0,1292,174.57258,45.860863,174.593128,45.864594,174.567697,45.857532,1666599658,1666599681,1666600296,1666600995,1666600253,1666599653,1666599580,2022-10-24 16:19:40,8d329b5aa07203f,8d329b5852e96bf,8d329b5aaaa30bf,247,0.18350668647845467
310897,20221024,287454,310897,1157,1,1,0,1666603208,0,793,174.53045,45.905921,174.532449,45.928321,174.529993,45.905978,1666601298,1666601304,1666601622,1666602137,1666601649,1666601109,1666601103,2022-10-24 16:45:03,8d329b588262a3f,8d329b58b7219bf,8d329b58826313f,384,0.2852897473997028
310898,20221024,287455,310898,1999,5,1,0,1666603711,0,1529,174.555253,45.894842,174.537472,45.89789,174.553444,45.898243,1666601989,1666601996,1666602337,1666602727,1666602572,1666601912,1666601903,2022-10-24 16:58:23,8d329b588d6517f,8d329b588a3377f,8d329b588c60abf,198,0.14710252600297177
310899,20221024,287456,310899,2170,3,1,0,1666603720,0,627,174.530604,45.905886,174.53035,45.910293,174.53036,45.906011,1666601989,1666602044,1666602445,1666603207,1666602579,1666601919,1666601917,2022-10-24 16:58:37,8d329b5882628ff,8d329b5882c977f,8d329b58826237f,74,0.0549777117384844
314048,20221024,290151,314048,2037,15,1,0,1666593875,0,158,174.545773,45.87595,174.535682,45.88171,174.543237,45.882,1666592088,1666592098,1666592777,1666593456,1666592615,1666592075,1666591959,2022-10-24 14:12:39,8d329b58ca602bf,8d329b58dc52a7f,8d329b58dd9b6bf,153,0.11367013372956909
314049,20221024,79534,314049,164,0,1,0,1666594423,0,69,174.578692,45.877759,174.573149,45.862015,174.581325,45.873474,1666592778,1666592788,1666593342,1666593880,1666593451,1666592611,1666592451,2022-10-24 14:20:51,8d329b58cdb33bf,8d329b5aa0e51bf,8d329b581b5b53f,274,0.20356612184249628
314050,20221024,290152,314050,2782,1,1,0,1666594603,0,1249,174.542051,45.920256,174.543133,45.90945,174.541576,45.919541,1666592810,1666592817,1666593511,1666594078,1666593825,1666592805,1666592801,2022-10-24 14:26:41,8d329b58bc2b6bf,8d329b5887424bf,8d329b58bc29bbf,183,0.13595839524517087
314051,20221024,290153,314051,3732,5,1,0,1666595573,0,641,174.549661,45.884568,174.536366,45.900853,174.545468,45.877104,1666593378,1666593385,1666594594,1666595337,1666593233,1666593233,1666593232,2022-10-24 14:33:52,8d329b58c22233f,8d329b588af24ff,8d329b58ca4027f,285,0.21173848439821694
314052,20221024,179994,314052,2065,0,1,0,1666595663,0,179,174.570701,45.870123,174.571034,45.848639,174.567879,45.865639,1666593498,1666593565,1666594072,1666595013,1666593798,1666593380,1666593159,2022-10-24 14:32:39,8d329b5aa6542bf,8d329b5a84b403f,8d329b5aa39b17f,366,0.27191679049034173
314053,20221024,290154,314053,3030,17,1,0,1666595847,0,3883,174.60071,45.866617,174.611194,45.865541,174.592789,45.877206,1666594138,1666594153,1666594863,1666595225,1666594776,1666594056,1666594037,2022-10-24 14:47:17,8d329b5856698bf,8d329b5857ac17f,8d329b5811553bf,110,0.08172362555720654
314054,20221024,290155,314054,1929,0,1,0,1666597867,0,699,174.581321,45.862879,174.619372,45.848753,174.573342,45.868017,1666594278,1666594282,1666594830,1666596002,1666595229,1666594270,1666594254,2022-10-24 14:50:54,8d329b5aa56b4bf,8d329b5a36c567f,8d329b5aa62187f,500,0.37147102526002973
314056,20221024,104340,314056,1688,0,1,0,1666597481,0,232,174.57202,45.855384,174.550374,45.853202,174.570996,45.858662,1666595418,1666595427,1666595773,1666596304,1666595909,1666595009,1666594720,2022-10-24 14:58:40,8d329b5aa8c9b3f,8d329b5ab9b6d3f,8d329b5aa1484ff,247,0.18350668647845467
314057,20221024,290157,314057,434,2,1,0,1666597592,0,455,174.55621,45.86644,174.54723,45.887656,174.556284,45.866459,1666595538,1666595554,1666595788,1666596783,1666595493,1666595493,1666595443,2022-10-24 15:10:43,8d329b5ab5a117f,8d329b58c2e31bf,8d329b5ab5a103f,351,0.2607726597325409
314058,20221024,290158,314058,859,5,1,0,1666597161,0,2462,174.554599,45.895725,174.536059,45.895696,174.542514,45.896564,1666595568,1666595573,1666596269,1666596550,1666596262,1666595362,1666595360,2022-10-24 15:09:20,8d329b588d6e17f,8d329b588b0ba3f,8d329b588bb5cff,198,0.14710252600297177
314059,20221024,290159,314059,1259,0,1,0,1666598413,0,435,174.582232,45.858374,174.573762,45.886925,174.584237,45.857868,1666596078,1666596087,1666596279,1666597730,1666596614,1666595714,1666595705,2022-10-24 15:15:05,8d329b5aac5c6bf,8d329b58c5898bf,8d329b5aac56bbf,477,0.35438335809806837
314060,20221024,290160,314060,1556,3,1,0,1666597881,0,1103,174.542712,45.920455,174.554253,45.922507,174.552491,45.916691,1666596168,1666596189,1666596878,1666597552,1666597101,1666596081,1666596068,2022-10-24 15:21:08,8d329b58bc0c53f,8d329b58a30d1bf,8d329b58aa72b7f,138,0.1025260029717682
314061,20221024,290161,314061,1049,16,1,0,1666598005,0,143,174.635245,45.884746,174.634147,45.881044,174.635095,45.87968,1666596237,1666596246,1666597341,1666597624,1666597047,1666596207,1666596190,2022-10-24 15:23:10,8d329b5804eab7f,8d329b58046467f,8d329b58054177f,64,0.0475482912332838
314062,20221024,290162,314062,2982,4,1,0,1666598100,0,2941,174.583763,45.856696,174.600029,45.878302,174.589609,45.854111,1666596288,1666596294,1666596899,1666597942,1666596602,1666596002,1666595998,2022-10-24 15:19:58,8d329b5aac708ff,8d329b5811a203f,8d329b5aad0667f,387,0.287518573551263
314063,20221024,290163,314063,1937,0,1,0,1666598797,0,514,174.579486,45.859352,174.586404,45.846663,174.578695,45.858313,1666597128,1666597141,1666597519,1666598787,1666597778,1666596998,1666596989,2022-10-24 15:36:29,8d329b5aa1a167f,8d329b5ae753a7f,8d329b5aa110abf,208,0.15453194650817237
314065,20221024,290165,314065,780,3,1,0,1666599920,0,1055,174.528707,45.912099,174.527192,45.90646,174.530318,45.905974,1666598150,1666598155,1666599116,1666599600,1666598721,1666598121,1666598117,2022-10-24 15:55:17,8d329b58b96bb7f,8d329b5895346bf,8d329b588263dbf,98,0.07280832095096583
314066,20221024,290166,314066,1204,3,1,0,1666600226,0,2034,174.54168,45.91918,174.530396,45.910236,174.541779,45.919766,1666598390,1666598396,1666599230,1666599717,1666599206,1666598187,1666598173,2022-10-24 15:56:13,8d329b58bc2daff,8d329b5882c977f,8d329b58bc2947f,186,0.13818722139673106
314068,20221024,290168,314068,1363,7,1,0,1666600564,0,459,174.581146,45.865623,174.589912,45.855427,174.586529,45.87875,1666598727,1666598756,1666599630,1666600017,1666599366,1666598408,1666598389,2022-10-24 15:59:49,8d329b5aa4440bf,8d329b5aadad8ff,8d329b581a9b17f,183,0.13595839524517087
314069,20221024,290169,314069,1746,3,1,0,1666600248,0,218,174.525672,45.911703,174.522931,45.904313,174.528162,45.913086,1666598538,1666598545,1666599249,1666599684,1666599469,1666598451,1666598430,2022-10-24 16:00:30,8d329b5894a1cff,8d329b589cc6b7f,8d329b58b949aff,129,0.09583952451708767
314071,20221024,290171,314071,2361,0,1,0,1666600852,0,69,174.578692,45.877759,174.563506,45.886382,174.579012,45.877311,1666599439,1666599447,1666600202,1666600739,1666599952,1666599052,1666599018,2022-10-24 16:10:18,8d329b58cdb33bf,8d329b58c73487f,8d329b58cdb00ff,228,0.16939078751857356
314077,20221024,290176,314077,1936,7,1,0,1666602730,0,2434,174.57808,45.864079,174.581497,45.86947,174.582109,45.867005,1666600948,1666600965,1666601208,1666601691,1666601591,1666600931,1666600895,2022-10-24 16:41:35,8d329b5aa09c17f,8d329b5aa4c94bf,8d329b5aa4539bf,95,0.07057949479940565
314078,20221024,290177,314078,1828,19,1,0,1666602825,0,176,174.56681,45.8952,174.565786,45.881503,174.563624,45.895474,1666601028,1666601036,1666601387,1666601954,1666601505,1666601025,1666601018,2022-10-24 16:43:38,8d329b58ea708bf,8d329b58c1800bf,8d329b58ea6bdbf,235,0.17459138187221396
314079,20221024,38271,314079,2139,0,1,0,1666603142,0,646,174.565807,45.865868,174.545604,45.876269,174.5659,45.862683,1666601118,1666601128,1666601351,1666602709,1666600676,1666600676,1666600143,2022-10-24 16:29:03,8d329b5aa2a10ff,8d329b58ca6307f,8d329b5aa31e2ff,294,0.21842496285289748
314080,20221024,290178,314080,18,10,1,0,1666603141,0,1176,174.594766,45.854606,174.596754,45.860561,174.592794,45.855265,1666601248,1666601259,1666601728,1666602379,1666601538,1666601238,1666601059,2022-10-24 16:44:19,8d329b585a53b7f,8d329b5853525bf,8d329b5aada6c7f,103,0.07652303120356613
314082,20221024,290180,314082,3070,7,1,0,1666603784,0,3220,174.568496,45.859549,174.551675,45.852795,174.569208,45.864583,1666601458,1666601481,1666602150,1666603832,1666602228,1666601448,1666601439,2022-10-24 16:50:39,8d329b5aaa9e53f,8d329b5a86ee07f,8d329b5aa39183f,228,0.16939078751857356
314083,20221024,290181,314083,1926,4,1,0,1666604400,0,1374,174.593971,45.859987,174.560325,45.858306,174.596958,45.860826,1666601898,1666601908,1666602466,1666603774,1666602431,1666601652,1666601561,2022-10-24 16:52:41,8d329b58535d93f,8d329b5abdb6bbf,8d329b585221cff,372,0.2763744427934621
314084,20221024,290182,314084,385,11,1,0,1666604192,0,153,174.541614,45.882655,174.52505,45.897066,174.539801,45.888085,1666602079,1666602102,1666602385,1666603731,1666602692,1666601852,1666601835,2022-10-24 16:57:15,8d329b58dc85cbf,8d329b58d6d373f,8d329b58d434c3f,298,0.2213967310549777
314085,20221024,290183,314085,1087,13,1,0,1666604291,0,254,174.573332,45.89076,174.593911,45.891444,174.575896,45.890874,1666602509,1666602512,1666602979,1666603782,1666602974,1666601955,1666601940,2022-10-24 16:59:00,8d329b58c499cff,8d329b581689cbf,8d329b58c4926bf,225,0.16716196136701336
317332,20221024,292985,317332,1940,9,1,0,1666593728,0,1267,174.570459,45.901824,174.537453,45.897917,174.570012,45.90862,1666591828,1666591940,1666592847,1666593407,1666591209,1666591209,1666591200,2022-10-24 14:00:00,8d329b58e3034ff,8d329b588a3367f,8d329b58a926abf,381,0.28306092124814264
317333,20221024,292986,317333,65,18,1,0,1666594086,0,892,174.570302,45.76607,174.568277,45.762717,174.567134,45.766172,1666592300,1666592313,1666592816,1666593049,1666592946,1666592286,1666592281,2022-10-24 14:18:01,8d329b5142811bf,8d329b51420487f,8d329b5142f3a7f,59,0.043833580980683504
317334,20221024,292987,317334,3707,0,1,0,1666595883,0,1339,174.535931,45.877058,174.532882,45.894326,174.55639,45.864704,1666592808,1666592812,1666593515,1666594156,1666592287,1666592287,1666592248,2022-10-24 14:17:28,8d329b58dd6367f,8d329b588b6ec3f,8d329b5aa24da7f,290,0.21545319465081725
317335,20221024,292988,317335,1970,0,1,0,1666594973,0,44,174.572316,45.859811,174.539789,45.861005,174.572002,45.859092,1666592958,1666592978,1666593144,1666595048,1666593534,1666592814,1666592799,2022-10-24 14:26:39,8d329b5aa15b4bf,8d329b5ab1511bf,8d329b5aa15d6bf,339,0.25185735512630014
317338,20221024,292991,317338,238,5,1,0,1666596251,0,168,174.55239,45.89285,174.558964,45.875032,174.548686,45.895163,1666594278,1666594287,1666595191,1666596002,1666594692,1666593972,1666593967,2022-10-24 14:46:07,8d329b5889a3b3f,8d329b58c8ec77f,8d329b5888116bf,296,0.2199108469539376
317339,20221024,292992,317339,170,0,1,0,1666596430,0,2090,174.565757,45.866134,174.563578,45.865715,174.564488,45.860485,1666594728,1666594738,1666595053,1666595242,1666594631,1666594631,1666594623,2022-10-24 14:57:03,8d329b5aa2aed7f,8d329b5aa2184ff,8d329b5aa328d3f,26,0.019316493313521546
317340,20221024,292993,317340,2455,0,1,0,1666597655,0,234,174.573167,45.86788,174.586747,45.849106,174.578526,45.875082,1666594908,1666594916,1666595392,1666596529,1666595436,1666594880,1666594833,2022-10-24 15:00:33,8d329b5aa75247f,8d329b5ae60aaff,8d329b581a4e83f,313,0.2325408618127786
317341,20221024,292994,317341,3527,15,1,0,1666597720,0,158,174.545773,45.87595,174.522967,45.873121,174.544987,45.877543,1666595928,1666595933,1666596399,1666597234,1666596460,1666595920,1666595910,2022-10-24 15:18:30,8d329b58ca602bf,8d329b436494d7f,8d329b58ca4ecff,264,0.1961367013372957
317343,20221024,292996,317343,1689,14,1,0,1666598841,0,305,174.589795,45.885793,174.589501,45.885881,174.584545,45.88632,1666597047,1666597096,1666598292,1666598601,1666597581,1666597041,1666597006,2022-10-24 15:36:46,8d329b5817416bf,8d329b58174e8ff,8d329b58128e33f,4,0.0029717682020802376
317345,20221024,292997,317345,1688,0,1,0,1666599949,0,139,174.567561,45.857624,174.598369,45.851922,174.56499,45.858699,1666598268,1666598300,1666598613,1666599413,1666598752,1666597973,1666597965,2022-10-24 15:52:45,8d329b5aaaa377f,8d329b585a256ff,8d329b5aaaf26bf,349,0.25928677563150077
317346,20221024,292998,317346,2106,3,1,0,1666600691,0,1083,174.542956,45.920811,174.528153,45.913038,174.541528,45.919741,1666598660,1666598663,1666599172,1666600117,1666599073,1666598594,1666598590,2022-10-24 16:03:10,8d329b58bc0e1bf,8d329b58b949a3f,8d329b58bc293bf,214,0.1589895988112927
317347,20221024,292999,317347,799,9,1,0,1666600509,0,3578,174.63427,45.88085,174.630676,45.883838,174.635809,45.87976,1666598848,1666598861,1666599718,1666599890,1666599729,1666598709,1666598696,2022-10-24 16:04:56,8d329b58046403f,8d329b580712a3f,8d329b5805406ff,64,0.0475482912332838
317349,20221024,293000,317349,3272,18,1,0,1666601550,0,1844,174.57028,45.765095,174.567886,45.773241,174.566898,45.765112,1666599770,1666599783,1666600263,1666600546,1666600591,1666599751,1666599748,2022-10-24 16:22:28,8d329b5142aed7f,8d329b5108130ff,8d329b5142e60ff,136,0.10104011887072809
317350,20221024,293001,317350,1251,5,1,0,1666602076,0,62,174.554512,45.894966,174.52806,45.899068,174.554542,45.895107,1666599888,1666599901,1666600047,1666602224,1666600396,1666599796,1666599787,2022-10-24 16:23:07,8d329b58899207f,8d329b589d108ff,8d329b58899263f,292,0.21693907875185736
317353,20221024,293004,317353,328,4,1,0,1666601863,0,568,174.605726,45.851434,174.591497,45.853219,174.601095,45.853375,1666600338,1666600345,1666600712,1666601305,1666600903,1666600063,1666600060,2022-10-24 16:27:40,8d329b58585a83f,8d329b5aad369bf,8d329b585b8983f,153,0.11367013372956909
317354,20221024,293005,317354,2496,7,1,0,1666601894,0,1272,174.578794,45.877631,174.588666,45.877998,174.579421,45.87663,1666600108,1666600119,1666600304,1666601340,1666600634,1666600096,1666600087,2022-10-24 16:28:07,8d329b58cdb313f,8d329b581a904ff,8d329b58cdb483f,108,0.08023774145616643
317355,20221024,293006,317355,41,0,1,0,1666602833,0,179,174.570701,45.870123,174.567626,45.866802,174.569344,45.868971,1666600579,1666600597,1666600851,1666601205,1666601033,1666600554,1666600339,2022-10-24 16:32:19,8d329b5aa6542bf,8d329b5aa2b3bbf,8d329b5aa6635bf,60,0.04457652303120357
317356,20221024,293007,317356,361,18,1,0,1666602570,0,4199,174.568408,45.76746,174.57369,45.767283,174.567216,45.766216,1666600790,1666600798,1666601289,1666601513,1666601200,1666600781,1666600756,2022-10-24 16:39:16,8d329b51092523f,8d329b51466087f,8d329b5142f3aff,56,0.041604754829123326
317357,20221024,293008,317357,2997,5,1,0,1666603104,0,669,174.553324,45.898368,174.5491,45.916355,174.546247,45.897984,1666601148,1666601274,1666601446,1666602323,1666600884,1666600884,1666600879,2022-10-24 16:41:19,8d329b588c6023f,8d329b58aa683bf,8d329b5888dccbf,301,0.2236255572065379
317358,20221024,293009,317358,1491,5,1,0,1666603358,0,1867,174.566023,45.884894,174.583589,45.89791,174.562723,45.885841,1666601509,1666601516,1666601757,1666602980,1666601979,1666601139,1666601123,2022-10-24 16:45:23,8d329b58c54967f,8d329b58e115cff,8d329b58c0990ff,282,0.20950965824665677
317359,20221024,293010,317359,1368,5,1,0,1666603134,0,690,174.56829,45.8927,174.579965,45.891559,174.564651,45.890349,1666601748,1666601754,1666602264,1666602952,1666601334,1666601334,1666601326,2022-10-24 16:48:46,8d329b58eb73aff,8d329b58e82bcff,8d329b58c7804bf,123,0.0913818722139673
317360,20221024,293011,317360,112,7,1,0,1666603200,0,462,174.556288,45.859845,174.565758,45.858502,174.559024,45.855269,1666601478,1666601490,1666602046,1666602396,1666602240,1666601400,1666601398,2022-10-24 16:49:58,8d329b5abd8bc7f,8d329b5aaa8d0bf,8d329b5aaa6e27f,103,0.07652303120356613
317361,20221024,293012,317361,1254,7,1,0,1666603254,0,2049,174.562972,45.865101,174.558839,45.867836,174.557197,45.860877,1666601458,1666601475,1666602717,1666603035,1666602236,1666601456,1666601437,2022-10-24 16:50:37,8d329b5aa21d8ff,8d329b5ab594d3f,8d329b5abcb5b3f,67,0.04977711738484398
317362,20221024,293013,317362,1527,0,1,0,1666604753,0,172,174.582024,45.864073,174.590419,45.885763,174.579086,45.860679,1666601989,1666601993,1666602510,1666604268,1666602416,1666601698,1666601676,2022-10-24 16:54:36,8d329b5aa55993f,8d329b5817406ff,8d329b5aa18e8ff,379,0.2815750371471025
317363,20221024,293014,317363,150,2,1,0,1666603662,0,2740,174.544242,45.871867,174.550055,45.868296,174.544407,45.871089,1666601989,1666602005,1666602295,1666603432,1666602703,1666601863,1666601861,2022-10-24 16:57:41,8d329b5ab78e57f,8d329b5ab40d4ff,8d329b5ab7852ff,90,0.06686478454680535
317364,20221024,293015,317364,823,19,1,0,1666604796,0,926,174.561186,45.890412,174.570701,45.907011,174.553022,45.897606,1666602049,1666602196,1666602787,1666603847,1666602668,1666602008,1666601968,2022-10-24 16:59:28,8d329b58c63353f,8d329b58e2811bf,8d329b58889643f,293,0.21768202080237742
317365,20221024,293016,317365,1636,13,1,0,1666603713,0,400,174.581795,45.88678,174.567443,45.901946,174.583018,45.880072,1666602088,1666602110,1666602407,1666603547,1666602400,1666601800,1666601791,2022-10-24 16:56:31,8d329b5812d19bf,8d329b58e3543bf,8d329b58130d9bf,285,0.21173848439821694
320605,20221024,295799,320605,817,8,1,0,1666594011,0,3399,174.569753,45.90723,174.578878,45.903507,174.568008,45.907633,1666592268,1666592274,1666592483,1666592765,1666592543,1666592243,1666592153,2022-10-24 14:15:53,8d329b58e28893f,8d329b58e0c613f,8d329b58e2d423f,124,0.09212481426448738
320607,20221024,295801,320607,483,17,1,0,1666594984,0,597,174.590221,45.874534,174.600255,45.883803,174.587192,45.878811,1666593208,1666593272,1666594291,1666594701,1666593844,1666593184,1666593171,2022-10-24 14:32:51,8d329b581b9573f,8d329b58146063f,8d329b581a9a0ff,175,0.1300148588410104
320609,20221024,295803,320609,1698,5,1,0,1666596640,0,1189,174.553025,45.896138,174.56577,45.875443,174.572141,45.895862,1666594728,1666594858,1666595293,1666596072,1666595368,1666594469,1666594410,2022-10-24 14:53:30,8d329b5888b68ff,8d329b58c88693f,8d329b58eb8923f,338,0.2511144130757801
320611,20221024,295805,320611,1219,5,1,0,1666598264,0,413,174.552992,45.897938,174.483146,45.879494,174.544152,45.898117,1666594878,1666594888,1666595428,1666597428,1666594668,1666594853,1666594047,2022-10-24 14:47:27,8d329b588c6533f,8d329b432a259bf,8d329b5888cbcbf,880,0.6537890044576523
320612,20221024,295806,320612,2684,7,1,0,1666597220,0,419,174.580631,45.857898,174.594176,45.859204,174.580659,45.860048,1666595188,1666595562,1666596353,1666597101,1666596081,1666595121,1666595103,2022-10-24 15:05:03,8d329b5aac4857f,8d329b5853456bf,8d329b5aa1844bf,154,0.11441307578008915
320614,20221024,295808,320614,498,15,1,0,1666597867,0,1168,174.545902,45.87327,174.550798,45.867698,174.545228,45.87484,1666596078,1666596100,1666596253,1666596584,1666596667,1666596068,1666596033,2022-10-24 15:20:33,8d329b58cb69c3f,8d329b5ab42a0ff,8d329b5ab69683f,101,0.075037147102526
320615,20221024,295809,320615,469,21,1,0,1666597934,0,2855,174.523242,45.821903,174.530015,45.825947,174.524153,45.820738,1666596138,1666596146,1666596593,1666596936,1666597154,1666596134,1666596125,2022-10-24 15:22:05,8d329b5adacacff,8d329b5ad38407f,8d329b5adac54bf,102,0.07578008915304606
320617,20221024,295810,320617,1946,1,1,0,1666599605,0,347,174.53125,45.9058,174.522771,45.894088,174.529982,45.906284,1666597878,1666597881,1666598056,1666599542,1666598466,1666597806,1666597795,2022-10-24 15:49:55,8d329b58827587f,8d329b58d652b3f,8d329b5882636bf,210,0.15601783060921248
320618,20221024,295811,320618,379,4,1,0,1666600324,0,691,174.539284,45.832673,174.530016,45.825952,174.542169,45.832119,1666598598,1666598617,1666598764,1666599131,1666598495,1666598495,1666598402,2022-10-24 16:00:02,8d329b5ad79903f,8d329b5ad38407f,8d329b5ad7963bf,148,0.1099554234769688
320621,20221024,295813,320621,2682,5,1,0,1666601956,0,1113,174.544898,45.886802,174.524033,45.908936,174.549838,45.885636,1666599078,1666599087,1666599824,1666601953,1666599018,1666599018,1666598997,2022-10-24 16:09:57,8d329b58c25e87f,8d329b58942603f,8d329b58c2066ff,414,0.3075780089153046
320622,20221024,295814,320622,4684,11,1,0,1666600845,0,1438,174.535687,45.887492,174.542087,45.890604,174.532727,45.887874,1666599078,1666599083,1666599480,1666599763,1666599708,1666599048,1666599037,2022-10-24 16:10:37,8d329b58d553a7f,8d329b58d59b4ff,8d329b58d46557f,91,0.0676077265973254
